GEOID,positive,total,zcta_cum_perc_pos,pop_size,housing_total,housing_rental,rent_pct,hhsize_average,hhsize_rented,hhsize_owned,race_total,race_hisp,race_nhBlack,hispanic_pct,nhblack_pct,age65_total,male_65over,female_65over,age65_over_pct,Med_house_income,foodstamp_pct,unemployed_pct,uninsured_pct,case_rate
11106,234,457,51.2,38875,17101,14219,83.14718437518273,2.26,2.22,2.42,17101,4036,1209,23.60095900824513,7.069762002222093,38875,1813,2937,12.218649517684888,63703,12.688323917137476,5.593791184653683,10.960609166788696,601.9292604501608
11109,29,80,36.25,3523,1975,1577,79.84810126582278,1.78,1.78,1.79,1975,153,89,7.746835443037975,4.506329113924051,3523,76,51,3.6048822026681804,148590,0,3.232887647176212,7.683097186190381,823.1620777746239
11201,285,700,40.71,51128,23325,13949,59.80278670953913,1.96,1.91,2.03,23325,2344,2860,10.04930332261522,12.261521972132904,51128,2480,3342,11.38710686903458,124996,7.7528770442156265,4.05271457535481,6.82135616129759,557.4245032076358
11203,642,1017,63.13,76174,26420,16533,62.5775927327782,2.81,2.57,3.23,26420,1487,23399,5.6283118849356555,88.5654806964421,76174,4272,6997,14.793761650957018,51277,16.868988869277043,5.243579975798862,11.659122484650204,842.8072570693413
11204,908,1456,62.36,78134,25449,17099,67.18928052182797,3.07,2.87,3.46,25449,2440,152,9.58780305709458,0.5972729773272034,78134,4087,5855,12.724294161312615,49785,25.770094487521717,5.001479054315426,13.386579288688646,1162.106125374357
11205,317,581,54.56,40366,14690,11708,79.70047651463581,2.57,2.59,2.53,14690,2801,5454,19.067392784206945,37.12729748127978,40366,1079,1811,7.15949066045682,56708,26.47600343684792,5.968006562756358,8.777686628383922,785.3143734826339
11206,536,945,56.72,81677,28025,25465,90.86529884032115,2.9,2.85,3.38,28025,11940,7598,42.60481712756467,27.11150758251561,81677,2510,4609,8.716040011263882,36404,38.805489337027254,6.411411411411412,11.552177177177176,656.2434957209497
11207,658,1087,60.53,93386,31118,23596,75.8274953403175,2.94,2.86,3.2,31118,9777,19783,31.419114338967802,63.57413715534418,93386,3312,5306,9.228363994603045,37243,34.37123947051745,6.557969766881305,10.789917702558451,704.6024029297753
11208,713,1100,64.82,94469,29211,21739,74.42059498134265,3.21,3.08,3.6,29211,11691,13620,40.022594228201704,46.62627092533634,94469,2895,4487,7.814203601181339,40733,28.765420589789002,4.493360605175157,9.429888639979222,754.744942785464
11209,419,848,49.41,68853,31065,20968,67.49718332528569,2.21,2.11,2.41,31065,3717,508,11.965234186383391,1.6352808627072268,68853,3949,6126,14.63262312462783,72314,11.048912857971805,4.49639868534533,9.731707885597073,608.542837639609
11210,663,1083,61.22,62008,20653,12229,59.21173679368614,3,2.67,3.47,20653,1633,12087,7.906841621071998,58.52418534837553,62008,2626,4089,10.829247838988518,65900,16.082094579422463,5.090034786167383,9.522713321055862,1069.2168752419043
11211,948,1490,63.62,90117,33489,28365,84.69945355191257,2.67,2.66,2.73,33489,8661,1204,25.86222341664427,3.5952103675833853,90117,2754,4413,7.952994440560604,71225,21.463030672354254,3.8764900959039164,8.66122912371904,1051.9657778221645
11212,584,920,63.48,84500,30201,25929,85.8547730207609,2.73,2.69,2.99,30201,4550,24707,15.065726300453628,81.80854938578193,84500,3035,5339,9.910059171597634,26239,43.98168754371463,10.434782608695652,13.569794050343251,691.1242603550296
11213,615,1002,61.38,63767,23142,19506,84.28830697433239,2.72,2.6,3.33,23142,2241,17237,9.683691988592171,74.48362285022903,63767,2527,4243,10.616776702683206,41710,30.199384664562274,6.247334754797442,12.669983416252073,964.4486960339987
11214,493,933,52.84,88630,32212,22329,69.31888737116603,2.72,2.6,3.01,32212,3292,315,10.219793865640133,0.9778964361107663,88630,5637,8167,15.574861784948663,54041,23.333228948110104,4.681533659965477,16.199675692640312,556.2450637481666
11215,265,619,42.81,63488,28077,18212,64.86447982334295,2.23,2.07,2.52,28077,3995,1459,14.228728140470848,5.196424119385974,63488,2344,3214,8.754410282258064,123583,4.983411908503579,3.4008046266029672,4.783756600452603,417.40171370967744
11216,278,525,52.95,54316,23193,19336,83.3699823222524,2.31,2.2,2.86,23193,2261,16984,9.748631052472728,73.22899150605787,54316,2097,3287,9.912364680757053,61121,18.410232983097305,5.021114555617936,10.559718798056974,511.8197216289859
11217,228,447,51.01,35881,16269,11627,71.46720757268425,2.13,2.04,2.35,16269,2742,3085,16.85413977503227,18.962443911733974,35881,1320,2024,9.319695660656057,107362,11.193901530349057,4.8705407531552485,5.653794848992715,635.4337950447311
11218,703,1186,59.27,75220,25240,17531,69.45721077654517,2.95,2.93,3,25240,4308,2646,17.06814580031696,10.483359746434232,75220,2929,4349,9.675618186652486,69415,17.34094747848468,4.715074155670126,11.633241727043538,934.591863865993
11219,1314,1908,68.87,92221,26177,19908,76.05149558772969,3.49,3.45,3.61,26177,3095,270,11.823356381556328,1.031439813576804,92221,3632,5459,9.857841489465523,39295,35.624232501023336,3.937682656177899,11.881166362697488,1424.8381605057416
11220,556,893,62.26,99598,29018,22058,76.014887311324,3.42,3.48,3.24,29018,11255,674,38.78627059066786,2.322696257495348,99598,3744,5188,8.968051567300549,47079,28.34098921055443,4.605338153630694,23.63737033237253,558.2441414486235
11221,462,779,59.31,78895,28391,22958,80.86365397485119,2.73,2.63,3.15,28391,9524,16202,33.54584199218062,57.06738050790744,78895,2624,4303,8.780024082641486,50153,29.036960253960025,7.616522075093955,15.159284886375609,585.588440332087
11222,177,392,45.15,36934,17033,14089,82.71590442083016,2.16,2.1,2.41,17033,2088,276,12.258556918922093,1.6203839605471733,36934,1390,2234,9.812097254562193,85111,8.866481223922113,4.078251674303842,10.574550581600283,479.23322683706067
11223,618,1118,55.28,78731,28421,18935,66.6232715245769,2.77,2.57,3.16,28421,2965,1044,10.43242672671616,3.673340135815066,78731,4859,6702,14.684177769874637,50108,26.597038414765006,5.886425140028111,12.88048836770228,784.9512898350077
11224,296,534,55.43,47621,19774,14175,71.68504096288055,2.34,2.34,2.35,19774,2691,3732,13.608779205016688,18.873267927581672,47621,4173,6559,22.53627601268348,33131,41.212283044058744,6.596713844151619,10.017081503172278,621.5745154448667
11225,450,716,62.85,56829,22501,19223,85.43175858850718,2.52,2.44,3.02,22501,2260,16170,10.043998044531355,71.86347273454513,56829,2397,4135,11.494131517359095,55862,17.34494918066791,5.970111892663145,10.713659916393402,791.8492319062451
11226,639,1032,61.92,101572,36101,31980,88.58480374504862,2.78,2.74,3.05,36101,5291,26194,14.65610370903853,72.55754688235783,101572,3668,6174,9.689678257787579,52052,26.74434432254376,5.554005888733922,15.55400588873392,629.1103847517032
11228,229,421,54.39,41788,15572,7677,49.30002568713075,2.67,2.47,2.86,15572,1352,74,8.68225019265348,0.4752119188286668,41788,2760,3943,16.04049009284962,67911,13.948778256892721,4.808362369337979,8.674124335228313,548.0042117354265
11229,565,1053,53.66,80018,30601,17340,56.66481487533087,2.61,2.38,2.9,30601,2053,1514,6.708931080683637,4.947550733636156,80018,5197,7684,16.09762803369242,60873,20.057519550184193,4.670060896475991,9.933113706698613,706.0911294958635
11230,1054,1670,63.11,86408,30859,22140,71.74568197284422,2.79,2.58,3.32,30859,2566,2567,8.31524028646424,8.318480832172138,86408,5003,7180,14.09938894546801,49541,25.134109642810415,4.577035592393954,13.237445148707947,1219.794463475604
11231,191,394,48.48,33336,15216,11527,75.75578338590957,2.19,2.09,2.5,15216,2871,1780,18.868296529968454,11.698212407991587,33336,1286,1932,9.653227741780658,100213,17.672907909820402,6.441619055282851,6.208256216303211,572.9541636669067
11232,193,304,63.49,28265,8403,6532,77.73414256813042,3.11,3.16,2.94,8403,4189,315,49.85124360347495,3.7486611924312747,28265,770,1024,6.347072350964089,56661,22.01543349977304,5.174203968620212,20.385325334563912,682.8232796745091
11233,412,691,59.62,67053,25693,20650,80.37208578211964,2.57,2.49,2.91,25693,3223,21128,12.54427275911727,82.23251469271786,67053,2234,3891,9.134565194696732,40449,28.73061850400409,4.437728975638027,12.33208453211351,614.4393241167435
11234,759,1287,58.97,87757,31213,11448,36.6770255983084,2.81,2.48,3,31213,2330,11946,7.464838368628455,38.27251465735431,87757,4839,7136,13.645635106031428,81399,11.836029527249883,5.625747870767931,9.194411205743648,864.8882710211151
11235,588,1111,52.93,79132,33886,21452,63.30638021601841,2.3,2.19,2.49,33886,2250,563,6.639910287434339,1.6614531074780146,79132,6487,9813,20.59849365616944,52538,24.15011311165515,4.565609750662893,14.13578733929009,743.0622251427993
11236,871,1376,63.3,93877,31778,17409,54.78318333438228,2.91,2.69,3.19,31778,2397,25535,7.542954245075209,80.35433318648121,93877,3737,6441,10.841846245619267,67669,15.563968511507722,4.644347465995604,10.629758226356193,927.8097936661803
11237,320,485,65.98,49896,15512,14058,90.62661165549251,3.16,3.14,3.29,15512,10239,1145,66.0069623517277,7.381382155750386,49896,1254,1768,6.05659772326439,51413,27.479091995221026,4.96125791161695,24.34649334430789,641.333974667308
11238,339,611,55.48,49262,22648,16818,74.25821264570823,2.12,2.06,2.29,22648,2230,10053,9.846344048039562,44.38802543270929,49262,1846,3226,10.295968494985994,85407,12.2173789057726,5.112766608837636,7.059393815695479,688.157200276075
11239,172,267,64.42,13393,6280,6117,97.40445859872612,2.11,2.1,2.34,6280,968,3180,15.414012738853502,50.63694267515923,13393,1179,2251,25.61039348913612,27104,39.4441159077469,5.718978647155443,5.554725996714947,1284.2529679683416
11357,323,570,56.67,39150,15149,3818,25.20298369529342,2.56,2.45,2.59,15149,1321,83,8.72004752788963,0.547890949897683,39150,3588,4699,21.167305236270753,83951,6.145366861867034,4.435851761741322,8.141808228700526,825.0319284802043
11355,412,653,63.09,85871,28837,19564,67.84339563754898,2.96,2.91,3.08,28837,4051,1121,14.047924541387802,3.8873669244373548,85871,4811,6759,13.473698920473733,39207,17.34767804100558,2.6665138578495977,29.037495463488245,479.78945161928937
11354,297,508,58.46,54878,20120,11955,59.41848906560636,2.64,2.64,2.63,20120,2762,716,13.727634194831015,3.558648111332008,54878,3926,5953,18.0017493348883,42500,13.404932378679396,2.899216350432012,25.266239917329276,541.2004810670943
11356,205,378,54.23,23438,7751,4065,52.44484582634499,3.02,2.93,3.12,7751,2362,134,30.473487291962325,1.7288091859114951,23438,1091,1433,10.768836931478795,60493,9.72762645914397,2.584792122538293,17.73796498905908,874.6480075091731
11358,205,407,50.37,37546,13380,5857,43.77428998505232,2.8,2.64,2.93,13380,1755,134,13.11659192825112,1.0014947683109117,37546,2432,3114,14.771213977520908,66129,7.176813372182181,3.011529857167441,16.43865083462399,545.9969104565067
11360,118,265,44.53,18884,8758,2540,29.002055263758848,2.15,2.21,2.13,8758,560,114,6.394153916419273,1.3016670472710665,18884,2039,2957,26.456259267104425,86174,4.7069789118024,3.3747126436781607,6.298850574712643,624.8676127938996
11361,178,318,55.97,28606,10645,4711,44.2555190230155,2.64,2.43,2.81,10645,1116,404,10.483795209018318,3.7952090183184595,28606,1719,2625,15.185625393274139,85887,5.834829443447038,3.3093188074737894,9.822526796696538,622.2470810319513
11362,124,257,48.25,17823,7020,1331,18.96011396011396,2.51,2.58,2.49,7020,435,91,6.196581196581197,1.2962962962962963,17823,1537,2052,20.136901756157773,89185,4.460914557404559,3.5311795642374153,8.020285499624343,695.7302362116367
11363,52,114,45.61,6988,2669,765,28.662420382165603,2.62,2.44,2.69,2669,194,21,7.268639940052454,0.7868115399025852,6988,559,730,18.445907269605037,104792,5.411499436302142,3.9630440068076833,5.348893751519572,744.1327990841442
11364,196,360,54.44,34555,13287,3571,26.875893730714235,2.6,2.65,2.58,13287,1025,314,7.714307217581094,2.363212162263867,34555,2310,3362,16.414411807263782,76988,6.699129408292754,3.2545300743510976,10.867726281109478,567.2116915062943
11365,313,557,56.19,42252,15463,8749,56.580223759943095,2.72,2.5,3,15463,1957,1488,12.656017590377028,9.622970962943802,42252,2562,3739,14.912903531193788,66483,9.742469976237878,6.403322050458876,12.297169975922113,740.7933352267348
11366,196,314,62.42,13532,4519,1339,29.630449214427973,2.96,2.7,3.06,4519,458,313,10.134985616286789,6.926311130781146,13532,942,1207,15.880874963050548,78990,8.612130369091302,5.784018722835172,6.853895018388499,1448.4185634052617
11367,485,776,62.5,41047,14972,7632,50.97515362009084,2.68,2.58,2.79,14972,2285,1628,15.261822067860006,10.873630777451242,41047,2133,3122,12.802397251930714,57933,14.83539094650206,4.671033893477642,9.801847255564146,1181.5723438984578
11368,1659,2132,77.81,109931,28861,23022,79.76854578843422,3.77,3.8,3.67,28861,18969,4213,65.72537334118707,14.597553792314887,109931,3365,4654,7.294575688386351,50797,30.236474633359062,3.6694140228068197,35.46488653042791,1509.1284533025262
11369,608,813,74.78,38615,11194,5951,53.16240843308916,3.36,3.43,3.27,11194,6298,2554,56.26228336608897,22.815794175451135,38615,1621,2449,10.539945616988216,54121,16.524188847872548,4.906266232233083,20.201161637625724,1574.5176744788293
11370,633,1089,58.13,39688,9415,5139,54.58311205523101,3.03,2.99,3.08,9415,3644,123,38.704195432819965,1.3064259160913436,39688,1492,2046,8.914533360209635,65098,11.034655323407982,4.227895392278954,11.519302615193027,1594.9405361822214
11372,916,1268,72.24,66636,23906,15763,65.93742156780723,2.77,2.99,2.36,23906,11665,545,48.79528151928386,2.279762402744081,66636,3223,5012,12.358184764991895,56383,13.101536911060721,3.4526822795075316,18.67643083577028,1374.6323308722012
11373,1142,1663,68.67,100820,31348,22970,73.27421207094551,3.21,3.22,3.18,31348,11890,621,37.929054485134614,1.9809876228148524,100820,4270,5855,10.042650267804007,51183,15.889053987122336,3.240025373692686,24.37338364698037,1132.7117635389804
11374,523,876,59.7,43600,19311,11458,59.33405830873595,2.26,2.16,2.4,19311,2805,596,14.525400031070374,3.086323856869142,43600,3038,4502,17.293577981651374,63161,13.375566543057271,3.5584953070726484,10.863942058975686,1199.5412844036696
11375,744,1359,54.75,68733,32547,16366,50.28420438135619,2.1,2,2.2,32547,3585,961,11.014840077426491,2.9526530863059572,68733,5037,7773,18.63733577757409,80542,7.307423075752503,3.639176644692587,5.977846540203596,1082.4494784164813
11377,736,1141,64.5,89830,31412,22138,70.47625111422387,2.85,2.89,2.75,31412,10142,954,32.28702406723546,3.0370559022029795,89830,3967,5911,10.996326394300345,57010,8.936305732484076,2.9492005387298406,18.64316054839935,819.3253924078816
11378,263,463,56.8,34981,12762,6474,50.72872590503056,2.72,2.63,2.82,12762,2826,106,22.143864598025388,0.8305908164864441,34981,1897,2635,12.95560447099854,73333,7.132656299587432,4.431885782272457,12.781507606016826,751.8367113575941
11379,317,576,55.03,34821,13881,6139,44.22592032274332,2.48,2.27,2.65,13881,1801,85,12.974569555507529,0.612347813558101,34821,2458,3692,17.661755836994917,82819,5.146623222748816,3.8277716138943414,9.366732098660066,910.3701789150225
11385,767,1311,58.5,98592,34843,24637,70.70860718078237,2.83,2.79,2.92,34843,12583,626,36.11342306919611,1.7966306001205408,98592,4026,5815,9.981540084388186,72261,8.273074076182885,3.7507793459162277,17.06484158023012,777.9535864978903
11411,309,424,72.88,18556,5893,1065,18.072289156626507,3.15,2.74,3.24,5893,274,5326,4.64958425250297,90.3784150687256,18556,1233,1981,17.320543220521664,93882,9.059011164274322,5.4938223638200325,8.928432667650945,1665.2295753395128
11412,496,769,64.5,34882,10691,3353,31.3628285473763,3.25,2.79,3.46,10691,527,9664,4.929379852212141,90.39378916845945,34882,1676,3000,13.405194656269709,78517,14.974182444061961,6.459795383444661,10.18432400439672,1421.9368155495672
11413,528,815,64.79,38912,12227,3828,31.307761511409176,3.16,2.93,3.26,12227,673,10945,5.50421198985851,89.51500776969003,38912,2007,3254,13.520250822368421,86324,11.848494658465523,5.447425102800079,8.568631290385746,1356.907894736842
11414,341,569,59.93,26148,10695,3000,28.050490883590463,2.44,2.39,2.46,10695,1413,188,13.211781206171109,1.7578307620383358,26148,2286,3361,21.59629799602264,71648,10.065543071161049,4.666111177240804,5.987382454469706,1304.1150374789659
11415,231,389,59.38,19341,8614,5752,66.77501741351288,2.24,2.15,2.44,8614,1757,639,20.397028093800788,7.418156489435803,19341,1077,1620,13.944470296261827,68294,7.315908819668218,3.1333712151960387,7.346375517493303,1194.3539630836049
11416,233,358,65.08,24861,7227,4377,60.5645496056455,3.43,3.25,3.7,7227,2976,700,41.17891241178913,9.685900096859001,24861,872,1210,8.3745625678774,67461,19.066093944852433,5.13187253275359,12.809657303049374,937.2108925626484
11417,315,502,62.75,28967,9230,4393,47.594799566630556,3.14,2.87,3.38,9230,2916,714,31.592632719393283,7.735644637053088,28967,1191,1652,9.814616632719991,73424,14.933774834437086,5.332159279913903,11.310047940514627,1087.4443332067526
11418,386,616,62.66,36256,11031,6509,59.006436406490806,3.25,3.07,3.52,11031,4202,1046,38.092647992022485,9.482367872359713,36256,1439,1890,9.18192850838482,66570,15.660998354360945,3.9683510746767814,20.06199274032383,1064.6513680494263
11419,386,615,62.76,47211,12688,6434,50.70933165195461,3.72,3.4,4.04,12688,2467,2277,19.44356872635561,17.94609079445145,47211,1738,2270,8.4895469276228,70882,17.709752384005128,6.539944571635137,15.21267622605133,817.6060663828346
11420,473,769,61.51,44354,12918,4978,38.535376993342624,3.43,3.11,3.63,12918,2672,4211,20.684316457655985,32.597925375445115,44354,1817,2584,9.922442169815575,67932,15.814271601185501,5.581780284453163,11.09612555174105,1066.420165035848
11421,397,604,65.73,39127,11845,5948,50.215280709159984,3.3,3.11,3.5,11845,5796,646,48.932038834951456,5.453777965386239,39127,1544,2187,9.53561479285404,72066,15.191613679326343,5.0256565046785395,15.97872019317839,1014.6446188054285
11422,417,652,63.96,30425,9408,3294,35.01275510204081,3.23,2.93,3.39,9408,727,7493,7.727465986394558,79.64498299319727,30425,1129,1907,9.978635990139688,89235,13.96457059981353,4.242539803603775,8.628086566879588,1370.583401807724
11423,336,511,65.75,29987,9559,4198,43.91672769118109,3.1,2.8,3.33,9559,1404,4285,14.68772884192907,44.82686473480489,29987,1597,2300,12.995631440290792,70266,14.345560437314806,6.336954918637234,12.457597954869476,1120.4855437356186
11426,214,383,55.87,17590,6056,1526,25.198150594451786,2.88,2.52,3.01,6056,800,289,13.210039630118892,4.772126816380449,17590,983,1421,13.66685616827743,88803,6.749528005034613,3.565891472868217,8.480620155038759,1216.6003411028994
11427,323,529,61.06,23593,7683,3114,40.53104256149941,2.96,2.65,3.18,7683,1205,2017,15.683977612911622,26.252765846674475,23593,1392,1888,13.902428686474803,74581,8.666666666666668,3.95355266795687,9.102847663809788,1369.0501419912684
11428,241,355,67.89,19168,5540,1813,32.725631768953065,3.46,2.99,3.68,5540,1255,1323,22.653429602888085,23.88086642599278,19168,868,1178,10.674040066777964,73699,9.67974091399784,4.537953795379538,9.207920792079207,1257.3038397328883
11434,752,1139,66.02,59129,20244,10754,53.12191266548113,2.84,2.51,3.21,20244,1287,17875,6.357439241256668,88.29776723967595,59129,2728,5017,13.098479595460772,62207,15.296803652968036,5.351036008851338,8.931804465902234,1271.7955656276954
11432,590,911,64.76,60809,18448,11675,63.285993061578495,3.06,2.98,3.2,18448,4130,4404,22.387250650477018,23.872506504770165,60809,3036,4352,12.14951734118305,55906,15.334016282956812,4.910529582126603,13.932561026065372,970.2511141442878
11433,308,481,64.03,32687,10230,5977,58.42619745845552,3.12,2.84,3.53,10230,1368,7809,13.372434017595308,76.33431085043988,32687,1274,2547,11.689662556979838,51521,27.52162753113414,9.549747419283989,16.253019986821876,942.2706274665769
11435,550,917,59.98,53687,17724,11359,64.08824193184383,2.97,2.87,3.13,17724,5041,4752,28.441661024599412,26.811103588354772,53687,2255,3241,10.23711513029225,64086,14.739853767086997,7.914276935682098,16.430253994264646,1024.4565723545738
11436,186,280,66.43,17949,5353,1863,34.80291425368952,3.32,3.14,3.41,5353,550,4049,10.274612366897067,75.63982813375677,17949,719,1216,10.78054487715193,75242,17.183300483784265,7.126747857465043,11.945572094421891,1036.2694300518135
11691,822,1226,67.05,60035,19518,14923,76.45762885541552,2.93,2.67,3.77,19518,4429,9730,22.691874167435188,49.85141920278717,60035,3026,4386,12.346131423336388,46147,35.78712246285326,6.661418605282446,12.372757132386873,1369.2012992421087
11692,214,332,64.46,18540,6195,4423,71.39628732849071,2.84,2.77,3,6195,1235,3881,19.93543179983858,62.64729620661824,18540,736,1121,10.016181229773464,44024,32.45781364636831,9.58399598225496,9.24081359337072,1154.2610571736784
11693,147,242,60.74,11916,4703,2583,54.92238996385286,2.48,2.52,2.42,4703,718,1225,15.26685094620455,26.047203912396345,11916,556,831,11.639812017455522,59431,23.17853457172343,4.058773937131158,6.840900879200289,1233.6354481369588
11694,267,457,58.42,20408,8276,4253,51.3895601739971,2.31,2.01,2.63,8276,784,577,9.473175447075882,6.971967133881102,20408,1591,2088,18.027244217953744,80976,10.628247520075579,3.5438144329896906,5.243234536082475,1308.310466483732
11697,44,93,47.31,4079,1736,35,2.0161290322580645,2.35,1.8,2.36,1736,25,1,1.4400921658986174,0.0576036866359447,4079,407,577,24.123559696003923,103580,1.391941391941392,3.491543917075832,1.1456628477905073,1078.695758764403
